speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
280,2012-05-16,REMARKS,6,"In other words, this program is designed to support the growth of SMEs managed by Filipinas.",0.75061923,0.0,0.24938077,23,-0.50123847,negative
280,2012-05-16,REMARKS,7,This is a good decision.,0.7654553,0.0,0.23454472,8,-0.5309106,negative
280,2012-05-16,REMARKS,8,"In the microfinance world, it has been proven... repeatedly... that women make exceptional entrepreneurs and have good credit discipline.",0.7730737,0.0,0.2269263,31,-0.54614735,negative
280,2012-05-16,REMARKS,9,That you are launching the Women's Enterprise Loan program on the week of the celebration of Mother's Day... makes your program even more meaningful.,0.7754383,0.0,0.22456172,34,-0.5508766,negative
280,2012-05-16,REMARKS,10,Ladies and gentlemen.,0.69278055,0.0,0.3072195,6,-0.38556105,negative
280,2012-05-16,REMARKS,11,We need our financial system to reach out to underserved and the presently unserved.,0.7604871,0.0,0.23951292,21,-0.52097416,negative
280,2012-05-16,REMARKS,12,"Together, we should work on having an inclusive financial system that brings about inclusive growth... in our country.",0.76987153,0.0,0.23012851,25,-0.539743,negative
280,2012-05-16,REMARKS,13,This is the value of your SME program.,0.75040084,0.0,0.24959916,12,-0.5008017,negative
280,2012-05-16,REMARKS,14,"As it is, the 2010 Financial Access Survey indicated that only around 20% of our small firms access loans from financial institutions.",0.7418733,0.0,0.25812668,27,-0.48374665,negative
280,2012-05-16,REMARKS,15,"The figure is higher in our neighboring countries; in Malaysia, for instance, the comparable figure is 60%.",0.77451295,0.0,0.22548702,24,-0.5490259,negative
280,2012-05-16,REMARKS,16,"The impact of micro, small and medium enterprises on our economy and our people cannot be overemphasized.",0.7551727,0.0,0.24482729,25,-0.51034546,negative
280,2012-05-16,REMARKS,17,"Together, our MSMEs are estimated to employ roughly 61% of Filipino workers and contribute 32% of our Gross Domestic Product.",0.773807,0.0,0.22619304,27,-0.547614,negative
280,2012-05-16,REMARKS,18,"In fact, MSMEs are considered as a seedbed for nurturing entrepreneurial skills and new ideas.",0.7501301,0.0,0.24986993,23,-0.5002602,negative
280,2012-05-16,REMARKS,19,MSMEs therefore are critical engines of economic growth and development.,0.7544793,0.0,0.24552071,14,-0.5089586,negative
280,2012-05-16,REMARKS,20,The entry of large banks to the SME sector therefore...is a most welcome development.,0.7653827,0.0,0.2346173,22,-0.5307654,negative
280,2012-05-16,REMARKS,21,"Globally, providing SMEs access to finance is gaining renewed momentum.",0.7636556,0.0,0.23634438,15,-0.5273112,negative
280,2012-05-16,REMARKS,22,"For instance, the association of the world's biggest economies... under the so-called G20... has created a Global Partnership for Financial Inclusion... which is working on principles for innovative financial inclusion... as well as SME finance.",0.76322436,0.0,0.23677565,57,-0.5264487,negative
280,2012-05-16,REMARKS,23,"While the Philippines is not a member of the G20, the Bangko Sentral ng Pilipinas has been invited to join this important global undertaking.",0.7467719,0.0,0.2532281,33,-0.49354377,negative
280,2012-05-16,REMARKS,24,"At first glance, the MSME sector may not seem to be a natural market for large banks, given the high transaction costs relative to small loans and their lack of familiarity with the MSME landscape.",0.74131566,0.0,0.2586843,42,-0.48263136,negative
280,2012-05-16,REMARKS,25,"Nevertheless, we have seen many jurisdictions address these concerns... in a timely and cost-effective manner.",0.7521778,0.0,0.2478222,24,-0.50435555,negative
280,2012-05-16,REMARKS,26,The Philippine microfinance sector is one such success story.,0.7566851,0.0,0.24331495,14,-0.51337016,negative
280,2012-05-16,REMARKS,27,Developing innovative product design and delivery channels have proven to be a viable and sustainable model to serve a sector.... previously seen as difficult to serve.,0.76229805,0.0,0.23770195,33,-0.5245961,negative
280,2012-05-16,REMARKS,28,RCBC itself has made inroads into microfinance.,0.74264693,0.0,0.25735304,15,-0.4852939,negative
280,2012-05-16,REMARKS,29,"Moving forward, we at the BSP will continue to create an enabling policy and regulatory environment that will allow both the financial institutions and the MSMEs to grow... on a sustained basis.",0.7668161,0.0,0.23318395,41,-0.53363216,negative
280,2012-05-16,REMARKS,30,"To achieve this, the BSP will develop and adopt more market-oriented solutions to promote SME lending.",0.7555791,0.0,0.24442089,24,-0.5111582,negative
280,2012-05-16,REMARKS,31,"So far, the BSP has instituted certain regulatory incentives, among which, are the reduction in the risk weight for SME loans from 100% to 75% and the extension to December 31, 2014 of the exemption of micro- and small- enterprises from the submission of additional documentary requirements, such as income tax return and/or audited financial statements...when they apply for bank loans.",0.7828767,0.0,0.21712331,82,-0.56575334,negative
280,2012-05-16,REMARKS,32,"Within the BSP, we are implementing a capacity building program for BSP examiners to familiarize them with the many methodologies and technologies banks can use to effectively lend to SMEs.",0.74395454,0.0,0.2560455,40,-0.48790905,negative
280,2012-05-16,REMARKS,33,The BSP also actively supports the development of a comprehensive credit information bureau and the creation of a collateral registry to spur the growth of MSME lending.,0.78219354,0.0,0.21780644,32,-0.5643871,negative
280,2012-05-16,REMARKS,34,"Finally, the BSP is deeply committed to further broaden the reach of our economic and financial learning program to strengthen MSMEs.",0.7562569,0.0,0.24374312,28,-0.51251376,negative
280,2012-05-16,REMARKS,35,I am pleased to know therefore that RCBC is doing its part in promoting financial education.,0.74523073,0.0,0.25476924,20,-0.4904615,negative
280,2012-05-16,REMARKS,36,"Indeed, as a bank named after our national hero, We can expect no less.",0.7454611,0.0,0.25453892,19,-0.49092218,negative
280,2012-05-16,REMARKS,37,"After all, Dr. Jose Rizal was an ardent advocate of education as the way to improve the lives of Filipinos.",0.77644145,0.0,0.22355862,27,-0.55288285,negative
280,2012-05-16,REMARKS,38,"Empowering our people through financial education and supporting the MSME sector gain access to credit are, therefore, truly worthy pursuits for RCBC... both as a business enterprise and as a responsible corporate citizen.",0.7632087,0.0,0.23679131,44,-0.5264174,negative
280,2012-05-16,REMARKS,39,"In his novel El Filibusterismo, Dr. Jose Rizal wrote.. and I quote: "" The greatness of a man is... in understanding his time's desires, in responding to its needs, and in guiding its way forward.""",0.7376736,0.0,0.2623264,57,-0.4753472,negative
280,2012-05-16,REMARKS,40,"Ladies and gentlemen, the programs RCBC launched today respond to the needs of our time: to help Philippine MSMEs move forward; to help MSMEs prosper into viable ventures that will employ more Filipinos; and to help MSMEs become viable partners in promoting inclusive and sustainable growth across the Philippines.",0.7861544,0.0,0.21384561,62,-0.5723088,negative
280,2012-05-16,REMARKS,41,We therefore wish total success for RCBC's SME programs.,0.7440803,0.0,0.25591967,16,-0.48816064,negative
280,2012-05-16,REMARKS,42,Marami pong salamat sa inyong lahat.,0.7136408,0.0,0.28635916,16,-0.42728165,negative
280,2012-05-16,REMARKS,43,Mabuhay ang ating mahal na bansang Pilipinas!,0.7353181,0.0,0.2646819,17,-0.47063622,negative
281,2012-03-26,Remarks,0,"Secretary Imelda Nicolas; officers and staff of the Commission on Filipinos Overseas; fellow advocates in promoting the interest of overseas Filipinos and their families; distinguished stakeholders; fellow BSPers; special guests; friends from the media; ladies and gentlemen, good afternoon.",0.7634457,0.0,0.23655434,55,-0.52689135,negative
281,2012-03-26,Remarks,1,What we have today is a short and simple ceremony for the signing of the Memorandum of Agreement between the Commission on Filipinos Overseas and the Bangko Sentral ng Pilipinas covering the Remittance for Development Council.,0.7539355,0.0,0.24606441,46,-0.5078711,negative
281,2012-03-26,Remarks,2,Short and simple;.... but full of significance.,0.7569773,0.0,0.24302265,15,-0.51395464,negative
281,2012-03-26,Remarks,3,"To the Bangko Sentral, this partnership with the CFO on the Remittance for Development Council, is yet another step forward in our continuing efforts to maximize the benefits from remittances from overseas Filipinos.... not only for themselves and their dependents in particular,... but also for our country in general.",0.7919969,0.0,0.2080031,72,-0.5839938,negative
281,2012-03-26,Remarks,4,"As a multi-stakeholder advisory and policy recommending body, the Remittance for Development Council can address the matter of channeling individual and collective remittances to productive use and... at the same time.....serve as a venue for discussing issues related to the remittance environment affecting overseas Filipinos.",0.7813199,0.0,0.21868008,71,-0.56263983,negative
281,2012-03-26,Remarks,5,"Over the past decades, the steady growth of migrant remittances has become a dependable and major source of foreign exchange for the Philippines.",0.7488649,0.0,0.25113508,31,-0.4977298,negative
281,2012-03-26,Remarks,6,"In fact, the World Bank reports that in 2011... the Philippines ranked as the world's fourth largest remittance-receiving country.",0.74965763,0.0,0.25034237,32,-0.49931526,negative
281,2012-03-26,Remarks,7,Remittances from overseas Filipinos coursed through banks was up 7.2 percent in 2011 and reached over $20 billion; this is equivalent to about 9 percent of the country's Gross Domestic Product.,0.7623201,0.0,0.23767985,45,-0.52464026,negative
281,2012-03-26,Remarks,8,"Clearly, remittances from overseas Filipinos are a major driver of consumption activity in the Philippines, which in turn has supported economic growth.",0.7535504,0.0,0.24644959,31,-0.5071008,negative
281,2012-03-26,Remarks,9,"Nevertheless, while remittances boost domestic consumption, their impact on the financial security of households and on the country's long-term economic development has not been utilized to its full potential.",0.75494474,0.0,0.24505524,41,-0.5098895,negative
281,2012-03-26,Remarks,10,"An IMF study in 2009 finds that remittances indeed help lift people out of poverty; in most countries, however, its potential as driver for investment and economic growth has yet be fully explored.",0.75146055,0.0,0.24853948,43,-0.5029211,negative
281,2012-03-26,Remarks,11,"Together with other members, stakeholders, and partners of the Remittance for Development Council, we can explore new projects and expand our existing initiatives to create a more enabling environment to harness remittances for more savings and productive investments.",0.76342994,0.0,0.23657,49,-0.52685994,negative
281,2012-03-26,Remarks,12,"For your information, the Bangko Sentral continues to work on lowering bank remittance charges further.... and to provide an environment for safer and faster remittance services through our banking system.",0.77652705,0.0,0.22347294,44,-0.5530541,negative
281,2012-03-26,Remarks,13,"At the same time, the Bangko Sentral has been conducting lectures on saving, investing and money management for overseas Filipinos and their dependents in the last three years.",0.75241154,0.0,0.24758838,37,-0.50482315,negative
281,2012-03-26,Remarks,14,"This financial education program has brought us to places with heavy concentration of overseas Filipinos - such as Japan, Europe, and the Middle East - in cooperation with the Department of Foreign Affairs.",0.7742825,0.0,0.2257175,39,-0.54856503,negative
281,2012-03-26,Remarks,15,"In the Philippines, our partnership is with the Department of Labor and Employment and its agencies in prioritizing areas where many dependents of overseas Filipinos reside.",0.7539268,0.0,0.24607317,34,-0.5078536,negative
281,2012-03-26,Remarks,16,We look forward therefore to forging new avenues of cooperation and deeper alliances within the Remittance for Development Council to realize our shared goal of delivering a better quality of life for our modern day heroes - our overseas Filipinos and their dependents.,0.7890182,0.0,0.21098182,51,-0.5780364,negative
281,2012-03-26,Remarks,17,"In the meantime, palagi nating tandaan ang sumusunod na tula: Perang padala, talagang mahalaga Ipunin, palaguin, pag-yamanin Para magkasama-sama muli pamilya natin At patuloy lumakas ang mahal natin... ang bansang Pilipinas Mabuhay ang ating overseas Filipinos!",0.71135545,0.0,0.28864455,91,-0.4227109,negative
281,2012-03-26,Remarks,18,Mabuhay ang ating mahal na bansang Pilipinas!,0.7353181,0.0,0.2646819,17,-0.47063622,negative
281,2012-03-26,Remarks,19,Maraming salamat sa inyong lahat.,0.7139084,0.0,0.28609163,14,-0.42781675,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,0,"THE THRIFT BANKING INDUSTRY AMID AN EVOLVING GLOBAL LANDSCAPE The officers and members of the Chamber of Thrift Banks under the leadership of President Patrick Cheng, distinguished leaders of the banking community, fellow workers in government, special guests from the media, ladies and gentlemen, good morning.",0.74855226,0.0,0.25144774,56,-0.49710453,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,1,"On behalf of the Bangko Sentral ng Pilipinas, I commend the CTB for the choice of its convention theme this year.",0.7399447,0.0,0.2600553,32,-0.4798894,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,2,"It is simple and straightforward: ""Thrift Banks: Partner in National Development.""",0.7547034,0.0,0.24529663,19,-0.5094068,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,3,There is a clear understanding of the role you play in our economy.,0.7473527,0.0,0.25264734,16,-0.49470538,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,4,"Indeed, by accumulating savings of depositors to finance small and medium enterprises... as well as consumer loans,... thrift banks continue to help the economy grow and generate employment.",0.76162624,0.0,0.23837376,43,-0.5232525,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,5,"The resources of thrift banks deposits, loans and capital have all grown substantially.",0.75479317,0.0,0.24520685,18,-0.50958633,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,6,"A review of industry figures indicate that increases in deposits in thrift banks were matched by similar increases in loans to consumers... as well as to micro, small, and medium enterprises... or what we call MSMEs.",0.756295,0.0,0.24370499,49,-0.51259005,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,7,"As a result, thrift banks in general are comfortably above the minimum threshold...mandated for MSME lending.",0.7552449,0.0,0.24475509,26,-0.5104898,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,8,"Nevertheless, given that our banks remain quite liquid, thrift banks can help more deserving MSMEs.",0.7524379,0.0,0.24756207,23,-0.50487584,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,9,The importance of MSMEs in our country cannot be overemphasized.,0.7492261,0.0,0.25077397,18,-0.49845213,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,10,"The MSME sector provides employment for most Filipinos; it is, in fact, the backbone of our economy.",0.7440202,0.0,0.25597972,25,-0.4880405,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,11,This is where the members of the Chamber of Thrift Banks can make a lot of difference in terms of moving our economy forward.,0.78725713,0.0,0.21274285,28,-0.57451427,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,12,Ladies and gentlemen.,0.6927807,0.0,0.3072193,6,-0.38556138,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,13,Our country is poised to achieve solid growth this year... with both our monetary and fiscal engines running.,0.801674,0.0,0.19832593,24,-0.6033481,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,14,The BSP's recent monetary policy decisions have kept our interest rates at low single-digit levels.,0.75094825,0.0,0.24905173,23,-0.5018965,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,15,This keeps the cost of money down and provides stimulus for our economy.,0.75932854,0.0,0.24067138,16,-0.51865715,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,16,"At the same time, Government has been raising more revenues and will be spending more this year for infrastructure, education, and other public services.",0.7837804,0.0,0.2162196,30,-0.5675608,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,17,Steady investment inflows provide additional impetus for growth.,0.74982476,0.0,0.2501753,13,-0.49964947,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,18,"Thus, while the global economy continues to grapple with the adverse impact of the debt crisis in Europe and slower growth in developed countries, the Philippines continues to generate good macro-economic numbers.",0.79078346,0.0,0.20921656,40,-0.58156693,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,19,"Among others, our economy grew 3.7 percent last year; the stock market is touching record high levels; inflation rate dipped to 2.7 percent in February; overseas remittances remain strong and continue to beat expectations; and our strong external position is underscored by gross international reserves that set a new record high of $77.7 billion in February 2012.",0.7764825,0.0,0.22351743,77,-0.5529651,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,20,"Nevertheless, even with these positive indicators on hand, much still needs to be done if we are to sustain our growth momentum.",0.7787807,0.0,0.2212193,27,-0.5575614,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,21,This is the reason why the Bangko Sentral continues to pursue a reform agenda that encompasses different facets of market conduct and the enabling prudential environment.,0.75151163,0.0,0.2484884,34,-0.50302327,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,22,Our reform agenda includes continuing capital-buildup... for our banks to prepare for the challenges that lie ahead.,0.75780576,0.0,0.2421942,26,-0.5156115,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,23,"For stand-alone thrift banks, the era of Basel 1.5 is upon you.",0.7340155,0.0,0.2659845,21,-0.46803102,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,24,"The rest of the thrift bank industry is under Basel 2, but for those with parent universal and commercial banks, the window for Basel 2.5 and Basel 3 has likewise been opened.",0.7390918,0.0,0.26090816,40,-0.47818366,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,25,It is easy to get lost in all the technical nuances of the Basel versions.,0.7312174,0.0,0.2687826,19,-0.4624348,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,26,We have in-between standards like 1.5 - our local variant -- and 2.5 of the Bank for International Settlements.,0.74648404,0.0,0.25351593,29,-0.4929681,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,27,We can discuss its finer details later...but I trust that its fundamental message is not lost on the thrift banking industry: the Basel core principles and the Basel Accord itself...regardless of version... have always been about recognizing the risks in the banking business as a protection to our ultimate constituents.,0.7678882,0.0,0.23211178,66,-0.5357764,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,28,"Indeed, banks must not only redirect the flow of depositors' savings into investments and loans, they must also manage the risks that arise as a consequence.",0.7465063,0.0,0.25349373,35,-0.49301255,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,29,This is not a trivial task.,0.7724005,0.0,0.22759943,9,-0.54480106,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,30,"Whether your focus is consumer or corporate finance, the stakes are high.",0.767559,0.0,0.23244093,16,-0.53511804,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,31,"Bank failures always have adverse consequences: whether to the depositors who have invested their faith and funds in the bank, the bank employees who lose their jobs, and the community which depends on the economic activities funded by the savings of others.",0.784648,0.0,0.21535201,49,-0.569296,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,32,"For this reason, we have been active proponents of the Basel framework.",0.7227283,0.0,0.27727163,16,-0.44545668,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,33,This is not mere adherence to the letter of provisions...but rather a commitment to what it stands for: risk awareness and risk management.,0.764934,0.0,0.23506601,31,-0.529868,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,34,"For the same reason, we have pushed the frontier with recent issuances on the compliance program under Circular 747... and on corporate governance under Circular 749.",0.7481281,0.0,0.25187188,36,-0.49625623,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,35,We want banks to put in place a compliance system that is best suited to their needs.,0.74614364,0.0,0.2538563,20,-0.49228734,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,36,"While the circular establishes the senior role of the Chief Compliance Officer, it is the compliance system that is truly the central feature of the policy direction.",0.7430269,0.0,0.25697312,31,-0.4860538,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,37,"We are not interested in citing one-off deviations; rather, we want to nurture a culture of compliance among our banks.",0.7425675,0.0,0.2574325,29,-0.485135,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,38,This dovetails with the revised corporate governance framework... as approved recently by the Monetary Board.,0.7574807,0.0,0.24251924,22,-0.5149614,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,39,"As you know, corporate governance is about managing the potential conflicts of interest that will invariably arise.",0.7590458,0.0,0.24095419,21,-0.51809156,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,40,"The Board of Directors, board-level committees... as well as senior management... all have distinct roles to play in managing the conflicts of interest between handling public funds and deploying the same at a margin.",0.7587733,0.0,0.24122664,47,-0.51754665,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,41,"Independent directors, in particular, are increasingly critical components of a check and balance system that can oversee any breaches in agreed protocols... and maintain an appropriate system of compensation and rewards.",0.73808455,0.0,0.26191542,40,-0.47616914,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,42,"At this point, I also wish to cite the valuable contribution of some members of the CTB to the Bangko Sentral's stress testing program.",0.7366342,0.0,0.2633658,33,-0.4732684,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,43,"By participating in this exercise, you provide us with a holistic view of potential system-wide effects from extreme events.",0.72796535,0.0,0.2720347,26,-0.45593065,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,44,We understand that tests - especially those conducted by regulators - can be daunting exercises.,0.7361482,0.0,0.2638518,20,-0.4722964,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,45,"However, the gains we stand to make... are considerable.",0.7624239,0.0,0.23757613,16,-0.52484775,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,46,We look forward therefore to increased participation of more thrift banks in due course.,0.74857384,0.0,0.25142616,18,-0.49714768,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,47,Ladies and gentlemen.,0.69278073,0.0,0.3072193,6,-0.38556144,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,48,"The Basel framework, the new circulars on compliance and governance,... and the stress tests.... will serve as catalysts for change in your banks.",0.7726248,0.0,0.22737527,37,-0.5452495,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,49,"Certainly, change is not easy; on the other hand, standing still is not an option.",0.7783596,0.0,0.2216404,21,-0.5567192,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,50,We either innovate... or stagnate.,0.7640451,0.0,0.23595485,15,-0.52809024,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,51,"Today, in your convention, I hope you will maximize the opportunities available to you to identify possible areas for improvement,... for streamlining,... for upgrading,... and for innovation.",0.7763118,0.0,0.22368816,45,-0.5526236,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,52,"As I look around, I see many familiar faces.",0.74755245,0.0,0.25244755,13,-0.4951049,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,53,"To me, this is a welcome sight: it tells me that the industry is in capable hands.",0.76058847,0.0,0.23941149,22,-0.521177,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,54,"At the same time, I also see new faces who should bring fresh perspectives to the sector.",0.7540293,0.0,0.24597071,21,-0.50805855,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,55,"This mix of seasoned and fresh bankers is bound to keep the thrift banking sector innovative, exciting and dynamic.",0.75138247,0.0,0.24861753,24,-0.50276494,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,56,"Yes, innovative, exciting and dynamic - the opposite of complacent.",0.7786225,0.0,0.22137746,18,-0.557245,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,57,"Indeed, there should be no room for complacency in banks... and bankers.",0.75535715,0.0,0.24464287,22,-0.5107143,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,58,Filipinos trust you with their money.,0.7644036,0.0,0.23559643,10,-0.52880716,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,59,You are accountable to them.,0.74070656,0.0,0.2592934,8,-0.48141316,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,60,"Shape up,...level up,... and never betray their trust.",0.7523352,0.0,0.24766484,20,-0.5046704,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,61,"If you are faithful to your clients, they will be faithful to you.",0.78232807,0.0,0.2176719,17,-0.56465614,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,62,Then you can grow together as partners.,0.77296144,0.0,0.22703859,10,-0.5459229,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,63,"On our part, we at the Bangko Sentral will continue to work with you in actively pursuing our reform agenda.... and in crafting policies and programs that will empower thrift banks to become more effective partners... for national development and growth.",0.7935464,0.0,0.2064536,57,-0.58709276,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,64,"Growth that is sustained, and growth that is inclusive.",0.7566476,0.0,0.24335241,13,-0.5132952,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,65,Mabuhay ang thrift banks!,0.75619096,0.0,0.24380904,10,-0.5123819,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,66,Mabuhay ang ating mahal na bansang Pilipinas!,0.7353181,0.0,0.26468185,17,-0.47063628,negative
282,2012-03-21,The Thrift Banking Industry Amid an Evolving Global Landscape,67,Maraming salamat sa inyong lahat at taus pusong pagpati sa inyong bagong Board of Director.,0.7287764,0.0,0.2712236,32,-0.4575528,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",0,I wish to thank everyone for joining us today for the launch of FLAReS or the Foreign Loan Approval and Registration System.,0.75796807,0.0,0.24203189,26,-0.5159362,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",1,This is the newest BSP electronic innovation and is part of our continuing efforts to enhance the delivery of services to our stakeholders.,0.7886743,0.0,0.21132566,27,-0.57734865,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",2,"The Vision Through the years, the BSP has consciously and progressively adopted measures to move towards a paperless system.",0.7509907,0.0,0.2490093,25,-0.5019814,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",3,"Taking advantage of the prevalence of the internet and the robustness of the PhilPass, the FLAReS project certainly takes us another step closer to this vision.",0.7539768,0.0,0.24602316,33,-0.50795364,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",4,"As you saw from the presentation of the operational highlights, FLAReS will facilitate the submission of applications for approval and registration of loans via the internet... Payment of processing fees will likewise be more convenient, using the branch network of participating banks....",0.7814974,0.0,0.21850257,54,-0.56299484,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",5,"Finally, participants will be able to monitor the status of applications online...",0.7559717,0.0,0.24402823,18,-0.5119435,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",6,It is our expectation therefore that FLAReS... in addition to improving operational efficiency... will also move us towards greater transparency in our delivery of services to stakeholders.,0.7644508,0.0,0.23554921,37,-0.5289016,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",7,"Today, FLAReS is realized because of the active partnership of a select group of banks -- Banco De Oro, Bank of the Philippine Islands, Land Bank of the Philippines and the Philippine National Bank.....",0.7938752,0.0,0.20612477,46,-0.58775043,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",8,"I would also like to express our appreciation to the public and private sector borrowers who provided useful feedback and cooperated in the pilot testing of FLAReS.....Of course, this project would not be possible without the creative ideas and critical support of the officers and staff of the Bangko Sentral ng Pilipinas who collaborated to see the project to its completion, particularly the International Operations Department under the International Sub-Sector, the Information Technology Sub-Sector, the Payments and Settlements Office, and the Financial Accounting Department.",0.7394184,0.0,0.26058158,109,-0.4788368,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",9,"The Reason The launch of FLARes is indeed quite timely, in light of all the developments in external debt dynamics across the globe.",0.75364566,0.0,0.24635442,28,-0.50729126,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",10,While I don't believe the Philippines is about to enter any kind of external debt crisis... any time soon....I believe now is a good time to take stock... and be reminded (through the experiences in other jurisdictions) of the possible consequences - both intended and otherwise -- of a country's cumulative decisions and actions with respect to debt...,0.77019733,0.0,0.22980265,81,-0.54039466,negative
283,2012-03-20,"Managing External Debt, A Move to Ensure Economic Growth",11,It is also wise for a country to institutionalize governance practices that would precisely avoid such a crisis... during a time when such is the least of the country's concerns.,0.7481516,0.0,0.25184843,39,-0.49630317,negative
